,Province_State,Date,Confirmed,Deaths,Recovered,Active,Incident_Rate,Total_Test_Results,Case_Fatality_Ratio,Testing_Rate
1131,New York,02-03-2021,1443942,44148,129378.0,1270416.0,7422.507375384897,32613477.0,3.0574635269283665,167647.8512083212
1132,North Carolina,02-03-2021,776307,9578,683697.0,83032.0,7401.7999855836415,9102350.0,1.2337902402013636,86787.53907768092
1133,North Dakota,02-03-2021,97936,1447,95601.0,888.0,12851.447782463894,1351985.0,1.477495507270054,177411.4179686167
1134,Ohio,02-03-2021,906727,17380,799819.0,95478.0,7757.030053639715,9165199.0,1.2605778806630883,78408.081032757
1135,Oklahoma,02-03-2021,395062,3654,363808.0,26821.0,9964.263068897902,3233272.0,0.9267455102045992,81710.78332391115
1136,Oregon,02-03-2021,144605,1991,,142614.0,3428.4973197712425,3218747.0,1.3768541889976142,76314.54972180579
1137,Pennsylvania,02-03-2021,857332,21919,708501.0,126912.0,6696.865619865788,9329891.0,2.5566524986819577,72878.44880979041
1138,Rhode Island,02-03-2021,116704,2380,7136.0,107370.0,11016.45237081599,2568323.0,1.8833973128598849,242440.77325859645
1139,South Carolina,02-03-2021,450794,7394,200634.0,242766.0,8755.467870229342,4300686.0,1.6402170392684907,83529.32402149352
1140,South Dakota,02-03-2021,108639,1782,104305.0,2552.0,12280.324961369297,404367.0,1.6402949217131966,45708.798531411536
1141,Tennessee,02-03-2021,733216,10033,693707.0,29476.0,10736.525383596905,6472330.0,1.3683553004844409,94774.71213941832
1142,Texas,02-03-2021,2449535,38039,2015866.0,395630.0,8447.872302966067,17694874.0,1.552906980304425,61025.47461827423
1143,Utah,02-03-2021,350000,1697,312872.0,35431.0,10917.173587426909,2635985.0,0.4848571428571429,82221.44519672435
1144,Vermont,02-03-2021,12329,179,8759.0,3391.0,1975.8361124955727,894557.0,1.4518614648389976,143361.02078722545
1145,Virginia,02-03-2021,513339,6575,40923.0,465841.0,6014.150984843453,5300826.0,1.2808300168115028,62103.14803352907
1146,Washington,02-03-2021,316294,4388,,311906.0,4153.6236950407565,4614786.0,1.3873168634245354,60602.11220302111
1147,West Virginia,02-03-2021,122470,2058,101200.0,19212.0,6833.702815673045,1968138.0,1.6804115293541275,109820.12078250275
1148,Wisconsin,02-03-2021,595756,6496,522361.0,66899.0,10232.078199598312,6236725.0,1.0903792827936272,107115.42629766176
1149,Wyoming,02-03-2021,52288,624,50499.0,1165.0,9034.50313515643,656543.0,1.193390452876377,113439.79100109027
1150,Alabama,02-04-2021,467823,8365,252880.0,206578.0,9541.20637911888,2149684.0,1.788069419417173,43842.604347990135
1151,Alaska,02-04-2021,55004,279,,54726.0,7519.017968819417,1529566.0,0.5072266157622034,209087.06914817265
1152,Arizona,02-04-2021,771796,13752,106058.0,651986.0,10603.462121140305,6841912.0,1.7818179933557572,48138.70356547726
1153,Arkansas,02-04-2021,302899,5009,280868.0,17022.0,10037.066688227598,2496513.0,1.6536865423788127,82726.14788766931
1154,California,02-04-2021,3382932,43387,,3339812.0,8561.735440701475,43235327.0,1.274633956579677,109422.66396907103
1155,Colorado,02-04-2021,400851,5682,21260.0,373909.0,6960.746247093111,5551135.0,1.417484302147182,96395.02488045988
1156,Connecticut,02-04-2021,257941,7185,9800.0,240956.0,7234.789232956561,5912324.0,2.7855207198545404,165830.24031445436
1157,Delaware,02-04-2021,79225,1321,,78090.0,8135.954913100094,1250852.0,1.4326285894603976,128455.35468552956
1158,Florida,02-04-2021,1752330,27247,,1725083.0,8158.820456736201,19474886.0,1.554901188703041,90674.75777359598
1159,Georgia,02-04-2021,928070,14756,,913314.0,8741.009941866309,6561635.0,1.589966274095704,61800.63655747728
1160,Hawaii,02-04-2021,26953,416,,25972.0,1863.6571667495368,983021.0,1.5727441543184144,69428.66304298694
1161,Idaho,02-04-2021,164565,1747,84159.0,78659.0,9208.674558563902,608896.0,1.0615866071157294,34072.40363389132
1162,Illinois,02-04-2021,1137559,21497,,1116062.0,8977.07598615858,16359655.0,1.8897481361406308,129102.63647190091
1163,Indiana,02-04-2021,633667,11597,412819.0,209251.0,9412.45375410396,7150804.0,1.8301410677848144,106217.63789918301
1164,Iowa,02-04-2021,323216,5033,289989.0,28194.0,10244.336892683841,1262433.0,1.5571630117320925,40012.83648223337
1165,Kansas,02-04-2021,281363,3872,5810.0,271681.0,9657.832969600942,1186849.0,1.3761582013271112,40738.79437643865
1166,Kentucky,02-04-2021,372003,3921,44394.0,323688.0,8326.549413979044,3653551.0,1.0540237578729204,81777.49356320393
1167,Louisiana,02-04-2021,408995,9044,363457.0,36494.0,8797.873168826152,5121022.0,2.21127397645448,110158.07540622364
1168,Maine,02-04-2021,40534,630,12481.0,27423.0,3015.4469681865658,1429673.0,1.554250752454729,106357.70250525961
1169,Maryland,02-04-2021,359037,7251,9511.0,342275.0,5938.736420055313,7102358.0,2.0195690137785243,117478.2323907319
1170,Massachusetts,02-04-2021,533921,14784,425717.0,93420.0,7746.402141573242,13955444.0,2.7689489643598963,202472.8026959147
1171,Michigan,02-04-2021,617745,15725,481801.0,120219.0,6185.579707409448,9525670.0,2.5455487296538206,95382.06064230217
1172,Minnesota,02-04-2021,465176,6319,450383.0,8474.0,8248.339607974423,6326093.0,1.3584105800815176,112172.08853343622
1173,Mississippi,02-04-2021,278532,6182,238176.0,34174.0,9358.805624315179,1606162.0,2.2194936308933984,53967.79529519523
1174,Missouri,02-04-2021,540007,7441,,471339.0,7800.498840882533,4203201.0,1.5479895561357702,68484.73008563196
1175,Montana,02-04-2021,95111,1308,90402.0,3401.0,8899.041709316622,977190.0,1.3752352514430508,91430.58708169515
1176,Nebraska,02-04-2021,192549,1952,138647.0,51950.0,9953.898040123904,2146271.0,1.0137679240089537,110952.34304241918
1177,Nevada,02-04-2021,281596,4424,,277172.0,9142.264222980912,2522551.0,1.5710450432534553,81896.85847080473
1178,New Hampshire,02-04-2021,67492,1085,61933.0,4099.0,4936.122455433544,1287829.0,1.6165800020859096,94713.43542855798
1179,New Jersey,02-04-2021,709096,21793,68764.0,618539.0,7983.34644946798,9627805.0,3.0733497297968118,108394.49505133307
1180,New Mexico,02-04-2021,176211,3355,108144.0,64712.0,8403.689571252591,2386859.0,1.9039674027160616,113831.83845702247
1181,New York,02-04-2021,1450912,44298,130302.0,1276312.0,7458.336291232233,32782663.0,3.053114179219691,168517.5428807096
1182,North Carolina,02-04-2021,781802,9728,683697.0,88377.0,7454.1927772508325,9171477.0,1.244304823983566,87446.63944339119
1183,North Dakota,02-04-2021,98034,1447,95691.0,896.0,12864.307628513166,1357082.0,1.4760185241854866,178080.26118609775
1184,Ohio,02-04-2021,910847,17445,806397.0,92941.0,7792.276565347203,9213673.0,1.263549202006484,78822.77506394847
1185,Oklahoma,02-04-2021,397858,3681,366449.0,26935.0,10034.569371370171,3251504.0,0.9270522458539534,82171.53979647564
1186,Oregon,02-04-2021,145320,1998,,143322.0,3428.4973197712425,3233826.0,1.3768541889976142,76672.0637156845
1187,Pennsylvania,02-04-2021,860721,22048,719868.0,118805.0,6723.338068795403,9367185.0,2.5615733785977106,73169.76291730918
1188,Rhode Island,02-04-2021,117291,2387,7182.0,107900.0,11071.863132586534,2589083.0,1.8833499586498537,244400.44517402482
1189,South Carolina,02-04-2021,453878,7487,202372.0,244019.0,8815.366322541899,4325898.0,1.6495622171596769,84018.99969584637
1190,South Dakota,02-04-2021,108813,1788,104508.0,2517.0,12299.993556839416,405404.0,1.6431860163767198,45826.018838897246
1191,Tennessee,02-04-2021,736370,10202,697110.0,29058.0,10782.709592697447,6503165.0,1.3854448171435556,95226.23087360199
1192,Texas,02-04-2021,2463424,38453,2037888.0,387083.0,8495.772209852841,17846886.0,1.5609574316073886,61549.72839073246
1193,Utah,02-04-2021,351273,1711,315614.0,33948.0,10956.880907360608,2646744.0,0.4870855431530462,82557.03911280185
1194,Vermont,02-04-2021,12503,181,8953.0,3369.0,2003.7212194445733,903253.0,1.4476525633847876,144754.6350977341
1195,Virginia,02-04-2021,516398,6650,41067.0,468681.0,6049.989461683584,5316450.0,1.287766412728167,62286.194899220536
1196,Washington,02-04-2021,317878,4416,,313462.0,4174.425037883001,4645828.0,1.3892122134907103,61009.76074122117
1197,West Virginia,02-04-2021,123044,2080,102495.0,18469.0,6865.731438325091,1980208.0,1.69045219596242,110493.61464210246
1198,Wisconsin,02-04-2021,597475,6545,524120.0,66810.0,10261.60193486092,6278671.0,1.0954433239884511,107835.84665794409
1199,Wyoming,02-04-2021,52468,624,50775.0,1069.0,9065.60416339098,670688.0,1.1892963330029729,115883.81346985533
1200,Alabama,02-05-2021,469319,8449,252880.0,207990.0,9571.717159356622,2149684.0,1.8002680479588509,43842.604347990135
1201,Alaska,02-05-2021,55258,279,,54980.0,7553.739004435815,1536911.0,0.5048951302050345,210091.1085442454
1202,Arizona,02-05-2021,775622,13948,106698.0,654976.0,10656.026329915012,6889120.0,1.7982986557885154,48354.46961325738
1203,Arkansas,02-05-2021,304723,5050,282699.0,16974.0,10097.507989253112,2508232.0,1.6572428074021324,83114.4766194226
1204,California,02-05-2021,3399745,44019,,3356055.0,8604.286830432193,43433104.0,1.2850963822286672,109923.21034430283
1205,Colorado,02-05-2021,402754,5705,21345.0,375704.0,6993.791693177114,5594425.0,1.4164974152956893,97146.75234287523
1206,Connecticut,02-05-2021,259372,7214,9800.0,242358.0,7274.926254183744,5959472.0,2.781333374458306,167152.65839748667
1207,Delaware,02-05-2021,79546,1325,,78355.0,8168.9197793305175,1253654.0,1.4972468760214217,128743.10407860632
1208,Florida,02-05-2021,1763873,27457,,1736416.0,8212.564480140529,19651882.0,1.5566313447736884,91498.8483190757
1209,Georgia,02-05-2021,932912,14858,,918054.0,8786.61422833017,6597050.0,1.5926475380314542,62134.19207278451
1210,Hawaii,02-05-2021,27101,416,,26092.0,1872.132509153369,988117.0,1.5656241747462931,69788.58258373638
1211,Idaho,02-05-2021,164969,1758,84824.0,78387.0,9231.281458704636,610636.0,1.0656547593790349,34169.769985982595
1212,Illinois,02-05-2021,1141219,21603,,1119616.0,9005.958969906535,16464740.0,1.8929758442507527,129931.91744106865
1213,Indiana,02-05-2021,635171,11686,414245.0,209240.0,9434.794084981491,7181084.0,1.839819513170469,106667.41530541416
1214,Iowa,02-05-2021,323797,5067,291527.0,27203.0,10262.75169806058,1264939.0,1.5648693471526909,40092.26419699087
1215,Kansas,02-05-2021,283926,4075,5912.0,273939.0,9745.808381794754,1197053.0,1.4352331241238914,41089.04841702611
1216,Kentucky,02-05-2021,374259,3971,44692.0,325596.0,8377.045499972804,3668483.0,1.061029928471994,82111.71677067682
1217,Louisiana,02-05-2021,409861,9076,363457.0,37328.0,8816.50165612845,5139629.0,2.2144092753396882,110558.32975175927
1218,Maine,02-05-2021,40799,632,12498.0,27669.0,3035.161120418505,1437960.0,1.5490575749405622,106974.19752241463
1219,Maryland,02-05-2021,360584,7287,9514.0,343783.0,5964.324939460905,7144618.0,2.020888336698245,118177.24391631712
1220,Massachusetts,02-05-2021,537208,14859,425717.0,96632.0,7794.091638407702,14082912.0,2.765967744337389,204322.17439731254
1221,Michigan,02-05-2021,619499,15750,481801.0,121948.0,6203.142790569646,9573225.0,2.542376985273584,95858.23648020592
1222,Minnesota,02-05-2021,466224,6341,450924.0,8959.0,8266.922380751084,6360982.0,1.3600758433714266,112790.72818935705
1223,Mississippi,02-05-2021,279742,6222,238176.0,35344.0,9399.462190905091,1607372.0,2.2241922914685675,54008.451861785135
1224,Missouri,02-05-2021,542198,7455,,472661.0,7822.266917021267,4223347.0,1.546597901209367,68812.97833555032
1225,Montana,02-05-2021,95458,1307,90654.0,3497.0,8931.50869497688,983680.0,1.3691885436527058,92037.82263482221
1226,Nebraska,02-05-2021,193069,1958,139287.0,51824.0,9980.779649381102,2158971.0,1.0141452019744237,111608.87465312383
1227,Nevada,02-05-2021,282493,4463,,278030.0,9171.386124598885,2531886.0,1.5798621558764288,82199.92753613778
1228,New Hampshire,02-05-2021,67919,1091,62442.0,4062.0,4971.27698459452,1297471.0,1.6140247059693764,95422.55670506453
1229,New Jersey,02-05-2021,713324,21886,69195.0,622243.0,8030.947322676052,9662239.0,3.0681709854147625,108782.1697126497
1230,New Mexico,02-05-2021,176793,3378,109068.0,64347.0,8431.445768825211,2402484.0,1.9107091344114304,114577.01128704345
1231,New York,02-05-2021,1458809,44466,131165.0,1283178.0,7498.930401482793,32986290.0,3.0481029387671725,169564.2766894966
1232,North Carolina,02-05-2021,787349,9841,683697.0,93811.0,7507.081369676292,9239452.0,1.2498904551856926,88094.75591537976
1233,North Dakota,02-05-2021,98095,1451,95777.0,867.0,12872.312226564243,1360187.0,1.4791783475202611,178487.70834918946
1234,Ohio,02-05-2021,914530,17508,812707.0,90252.0,7823.784551419699,9265442.0,1.2652400686691525,79265.65774952734
1235,Oklahoma,02-05-2021,400527,3710,369278.0,26739.0,10101.843051162114,3266144.0,0.9281334510803624,82541.51976347565
1236,Oregon,02-05-2021,146137,2002,,144135.0,3464.8201156212444,3253665.0,1.3699473781451652,77142.43443818332
1237,Pennsylvania,02-05-2021,865448,22208,723806.0,119434.0,6760.262018659757,9407717.0,2.566069827418864,73486.36996954144
1238,Rhode Island,02-05-2021,117891,2393,7233.0,108446.0,11128.501049217404,2611257.0,1.8763094723091671,246493.5937796464
1239,South Carolina,02-05-2021,459974,7553,203808.0,248613.0,8933.764819720029,4391292.0,1.6420493332231825,85289.10325957122
1240,South Dakota,02-05-2021,108944,1798,104716.0,2430.0,12314.801522394504,406118.0,1.6503891907769128,45906.72790306773
1241,Tennessee,02-05-2021,739031,10405,700620.0,28006.0,10821.67477355241,6531853.0,1.4079247013995353,95646.31095942203
1242,Texas,02-05-2021,2478003,38893,2060478.0,378632.0,8546.051765076563,17922915.0,1.5695299803914684,61811.934598572814
1243,Utah,02-05-2021,352489,1728,318034.0,32727.0,10994.810287595783,2658072.0,0.4902280638544749,82910.38123394006
1244,Vermont,02-05-2021,12612,181,9126.0,3305.0,2021.1894760965336,907998.0,1.4351411354265782,145515.06516941806
1245,Virginia,02-05-2021,521467,6732,41288.0,473447.0,6109.376594440244,5371049.0,1.2909733501832328,62925.86309045765
1246,Washington,02-05-2021,319371,4449,,314922.0,4194.031354084686,4670815.0,1.3930507153122855,61337.894045261026
1247,West Virginia,02-05-2021,123641,2100,103780.0,17761.0,6899.043437842989,1994950.0,1.6984657193002322,111316.20341411726
1248,Wisconsin,02-05-2021,598902,6575,526004.0,66323.0,10286.110585366876,6304655.0,1.097842384897696,108282.12050149473
1249,Wyoming,02-05-2021,52576,624,50926.0,1026.0,9084.264780331709,683414.0,1.1868533171028606,118082.65616603802
1250,Alabama,02-06-2021,471311,8513,252880.0,209918.0,9612.343813256075,2182021.0,1.8062383436838945,44502.114441939266
1251,Alaska,02-06-2021,55261,279,,54980.0,7553.739004435815,1536911.0,0.5048951302050345,210091.1085442454
1252,Arizona,02-06-2021,779093,14011,107304.0,657778.0,10703.713305517991,6922180.0,1.7983732365712437,48498.89066988042
1253,Arkansas,02-06-2021,306064,5061,284162.0,16841.0,10141.944274711015,2520485.0,1.6535757227246588,83520.50033733138
1254,California,02-06-2021,3408241,44361,,3364250.0,8625.789037483413,43719155.0,1.2907244528775987,110647.16606807976
1255,Colorado,02-06-2021,404256,5722,21426.0,377108.0,7019.873805640684,5628286.0,1.4154397213646799,97734.74595814082
1256,Connecticut,02-06-2021,259372,7214,9800.0,242358.0,7274.926254183744,5959472.0,2.781333374458306,167152.65839748667
1257,Delaware,02-06-2021,79832,1329,,78630.0,8198.29034550466,1260655.0,1.505661889968935,129462.06678414892
1258,Florida,02-06-2021,1771359,27599,,1743760.0,8247.419176424406,19759916.0,1.558069256429668,92001.85289539584
1259,Georgia,02-06-2021,937402,15090,,922312.0,8828.90320937576,6628577.0,1.609768274443622,62431.128532789924
1260,Hawaii,02-06-2021,27192,416,,26196.0,1879.4778059033586,997323.0,1.559505467663748,70438.78260181713
1261,Idaho,02-06-2021,165209,1767,85439.0,78003.0,9244.7113003724,612081.0,1.069554322101096,34250.628824357256
1262,Illinois,02-06-2021,1144281,21676,,1122605.0,9030.1228213372,16555035.0,1.8942899515066671,130644.48274640244
1263,Indiana,02-06-2021,637987,11752,415130.0,211105.0,9476.622789603249,7237304.0,1.8420438034003828,107502.50400350912
1264,Iowa,02-06-2021,324306,5108,293073.0,26125.0,10278.884462151394,1266063.0,1.5750556573113048,40127.88939706567
1265,Kansas,02-06-2021,283926,4075,5912.0,273939.0,9745.808381794754,1197053.0,1.4352331241238914,41089.04841702611
1266,Kentucky,02-06-2021,376253,4020,44916.0,327317.0,8421.677235554169,3676301.0,1.068430019162638,82286.70719634136
1267,Louisiana,02-06-2021,409861,9076,363457.0,37328.0,8816.50165612845,5139629.0,2.2144092753396882,110558.32975175927
1268,Maine,02-06-2021,41065,634,12521.0,27910.0,3054.9496656777355,1438225.0,1.5438938268598563,106993.91167464656
1269,Maryland,02-06-2021,362084,7329,9514.0,345241.0,5989.136044249778,7188638.0,2.024115950994797,118905.36713818792
1270,Massachusetts,02-06-2021,540827,14921,425717.0,100189.0,7846.597963033168,14212421.0,2.7589229088044798,206201.15798281122
1271,Michigan,02-06-2021,620685,15854,498495.0,106336.0,6215.018398681385,9609921.0,2.5542747126159,96225.67941044916
1272,Minnesota,02-06-2021,467217,6357,452183.0,8677.0,8284.529912590042,6391756.0,1.3606097380874411,113336.40209148398
1273,Mississippi,02-06-2021,280778,6266,238176.0,36336.0,9434.27227601844,1608408.0,2.231656326350356,54043.261946898485
1274,Missouri,02-06-2021,543392,7472,,473739.0,7840.140853790872,4237855.0,1.5470205722147292,69049.36400068563
1275,Montana,02-06-2021,95717,1312,91060.0,3345.0,8955.741978221857,989166.0,1.3707073978499118,92551.11912857488
1276,Nebraska,02-06-2021,193421,1968,139885.0,51568.0,9998.97643103213,2171505.0,1.0174696646175958,112256.8248270272
1277,Nevada,02-06-2021,283391,4496,,278895.0,9200.540492104943,2542294.0,1.5865006298718023,82537.83249939287
1278,New Hampshire,02-06-2021,68260,1098,62942.0,4021.0,5005.548973274468,1307603.0,1.6132586944064884,96167.71505121306
1279,New Jersey,02-06-2021,717835,21964,69543.0,626328.0,8081.734347047292,9716746.0,3.059756072077845,109395.83593685793
1280,New Mexico,02-06-2021,177214,3386,110240.0,63588.0,8451.523705557296,2418457.0,1.9106842574514429,115338.7806063346
1281,New York,02-06-2021,1470301,44664,132012.0,1293625.0,7558.004418831081,33247575.0,3.037745332418328,170907.39839353837
1282,North Carolina,02-06-2021,791521,9926,683697.0,97898.0,7546.8598458974975,9296781.0,1.2540412699094527,88641.36671674254
1283,North Dakota,02-06-2021,98106,1453,95834.0,819.0,12873.755678671814,1361923.0,1.4810511079852404,178715.51133634796
1284,Ohio,02-06-2021,918079,17577,819180.0,87247.0,7854.1461703638415,9311397.0,1.269171825082591,79658.80178970152
1285,Oklahoma,02-06-2021,402590,3761,371736.0,26283.0,10153.72617085139,3291315.0,0.9360844243118124,83177.63764253011
